event_id,event_timestamp,event_type,event_subtype,issue_id,event_data,student_id,subject_name
1919,2020-11-03 12:35:05,image_upload,,1JwqULd5VMk2Vdt2JrDZuftwrzqVXAJYcB,Morbi vel lectus in quam fringilla rhoncus.,2015QH99095,Data Visualization
1920,2020-06-26 14:37:25,video_upload,,1NzUbuNv9veP5WEVzr8AKVJX6hAvvTjGnh,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2019DS23138,Machine Learning
1921,2020-04-24 18:29:46,live_chat,student_message,1Nzgwuj719NY1AreNKL67xKmpygEFr9sDn,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2019UL81014,Machine Learning
1922,2020-03-17 06:17:51,live_chat,student_message,1MyFY5F7p8nAjJKs3crbvmEAfmE12823L3,Morbi porttitor lorem id ligula.,2017HB70689,Data Mining
1923,2020-03-31 15:41:10,live_chat,proctor_message,1715wC4bkj2ESz76gKT32yLfRJxBVVFwhQ,Praesent id massa id nisl venenatis lacinia.,2014KN27016,Deep Learning
1924,2020-09-07 04:42:11,live_chat,proctor_message,1EuMYb73wRj7uBTiAfHGW6CwzGoWXpoE9D,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2019LS01363,Deep Learning
1925,2020-08-29 17:23:59,image_upload,,13XFfw9FSsKhnrKXzHQ5959MeVFKQVkkHt,Suspendisse potenti.,2014SL80976,Data Visualization
1926,2020-01-02 21:19:54,video_upload,,1GewmjzsHWjYF4g934RRZ2KG8dHaNVCW6q,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",2016UX78782,Machine Learning
1927,2020-06-12 07:38:20,video_upload,,14gMGRPu3fMkmd8KBkkq4isrHwAjV8nSxa,Suspendisse accumsan tortor quis turpis.,2012UI81127,Machine Learning
1928,2020-03-16 06:49:25,image_upload,,1NoXHHkykN1MdiYrohVQkr72cgUmbkCE2x,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2011VW09764,Data Visualization
1929,2020-10-22 10:38:57,video_upload,,1M7EKkLeZiPtndUb9RrN5CT6HRdstXLM47,Etiam pretium iaculis justo.,2017WZ75597,Big Data Systems
1930,2020-02-20 13:02:47,video_upload,,1BpReLzb6KPexhroxeeLS6QEXfNfyAymVq,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2015JZ54449,Data Visualization
1931,2020-06-29 22:06:33,image_upload,,1J4JGdmxQMXVSKa4dK64rsX5sNVKGkz37M,Nulla mollis molestie lorem.,2018RI36060,Data Mining
1932,2020-04-12 18:11:05,live_chat,proctor_message,1GXtMiwBRtZ5cjF8bn7UdTdEC9oFKqfTVb,Praesent blandit.,2015DY57329,Deep Learning
1933,2020-09-07 22:01:23,live_chat,proctor_message,1K3ftnuARHviYoeaNey8ZrG4YSUxPsMqsi,Maecenas pulvinar lobortis est.,2019LB22741,Deep Learning
1934,2020-04-29 03:51:34,video_upload,,1ENdd8wiH83r9wUg2xH47fz9bEdLGvUYXt,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2012ZD29090,Deep Learning
1935,2020-04-02 01:17:35,image_upload,,1owfUvbWN3oykrfX735YvtR8xiAe8G5g8,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2010DU11641,Data Visualization
1936,2020-07-14 11:01:11,image_upload,,1P7yWibn3uYqU8HoGeyZw4YAR7LUYQwaiU,Nullam varius.,2016FZ38343,Data Visualization
1937,2020-06-18 02:30:43,video_upload,,1HgBgZuBff92vnFwgDkbt8u4zZvq2U3Viz,Nunc rhoncus dui vel sem.,2017JC24716,Machine Learning
1938,2020-08-29 01:20:49,image_upload,,1291KkvWiAahvTZiVR8qpVKiuQWm7CVrBx,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2017RF93645,Data Mining
1939,2020-08-07 16:28:57,image_upload,,129D27ddku4JKsUiAHqEErx9LjJ4Cco1zj,Sed ante.,2019KP55889,Machine Learning
1940,2020-05-20 18:27:56,image_upload,,132ejumhhNbNeSvN6hCNjnQPanrJr6AB6K,Duis consequat dui nec nisi volutpat eleifend.,2015EU76455,Data Visualization
1941,2020-01-02 16:29:18,video_upload,,19XkrzituNDuC86wkAM1TXDJ6hpMC3YasQ,In hac habitasse platea dictumst.,2011AD90329,Deep Learning
1942,2020-04-21 08:37:56,live_chat,proctor_message,1hjCF2osqFwDK6pSokQX3dtgo7Z8BPAkB,Suspendisse potenti.,2010LP97369,Data Visualization
1943,2020-09-01 10:03:50,video_upload,,14bJxCE7JVNcHobws3dLPX3F1NJYPRD4rZ,Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.,2019MU87353,Data Mining
1944,2020-08-25 17:24:58,live_chat,proctor_message,1EfZ9XbYREYvnKqdyRLGyYLfWMcvo6jmd3,Cras in purus eu magna vulputate luctus.,2012ZY23826,Machine Learning
1945,2019-12-22 18:07:51,live_chat,student_message,1Af1PDw5GwqvUhM1wu73YDKpaTrxyna8Fz,Aliquam erat volutpat.,2012PM37500,Big Data Systems
1946,2020-07-30 04:16:24,video_upload,,14gjasaiHFf5dQXzMbjzZuQkVgqdAHxrPi,Aenean lectus.,2012MR24910,Data Mining
1947,2020-08-26 23:27:52,video_upload,,1Chi43WqtF3mMF1xxBzy38WtkSRgiEUufJ,Pellentesque ultrices mattis odio.,2014PJ92412,Data Visualization
1948,2020-11-24 09:16:01,video_upload,,1AL6kdcVcpT9xYQzZqST3i2z2WSAXoi3oA,In hac habitasse platea dictumst.,2017EZ17448,Deep Learning
1949,2020-09-21 16:01:45,image_upload,,1BdxT2dApX1xLAY3gL3nuNARPowMpchPhE,Nunc purus.,2016MO95419,Data Visualization
1950,2020-06-27 07:49:38,image_upload,,16WnH1y3V6RaHFsPLwemtRiCwpjzYfHPif,Ut at dolor quis odio consequat varius.,2012OJ98868,Deep Learning
1951,2020-03-22 03:30:58,video_upload,,1JtvHeYjeAW1jVm7PSJXWQHwEy7PbPbAmn,Donec posuere metus vitae ipsum.,2011UE94970,Data Visualization
1952,2019-12-28 14:53:42,image_upload,,14zrGsRcpKypz1DgMLvoei4NexEF9hc25q,Proin interdum mauris non ligula pellentesque ultrices.,2013JP96440,Deep Learning
1953,2020-05-30 21:00:10,live_chat,student_message,13QfPStQqB56zFScfubEgpSCPJpxB9kHzU,Sed vel enim sit amet nunc viverra dapibus.,2016GK47596,Deep Learning
1954,2020-09-19 16:13:17,image_upload,,12LaRJgk65iz8zeSioj5STXgWkdnoKietu,Nunc purus.,2012CO63272,Deep Learning
1955,2020-02-10 14:11:08,image_upload,,16d5cHAvydZDvJtp1XV3cdnBF2aLzzd1MA,Duis at velit eu est congue elementum.,2015YT66722,Data Mining
1956,2020-10-24 10:40:53,video_upload,,14p8WRimmKA1kHy6ZQj77Qe6KebJ4y6BkX,In congue.,2017UI67313,Data Mining
1957,2020-03-15 09:19:55,video_upload,,1Bg1W3grg2ad2xff7duYpP3vsgAn2aPqWB,Nullam molestie nibh in lectus.,2019PG04228,Deep Learning
1958,2020-02-12 23:41:40,live_chat,proctor_message,1FKk84nYD32MgGYLY1DykNP4mwdZh3YBbB,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2012WT81099,Machine Learning
1959,2020-02-21 06:33:28,video_upload,,18CJjkybzizFx4CKWhj2brcV3BDqBGQCpJ,In sagittis dui vel nisl.,2014BY27033,Deep Learning
1960,2020-05-18 11:46:23,live_chat,student_message,1HcG46uoPXtYqMp4VjRiJdAW2L913ibxr8,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2013WF46166,Deep Learning
1961,2020-08-08 15:46:36,live_chat,student_message,13UK4SJkEi1jykJENgt9YWwpWoCBj7LifK,Duis aliquam convallis nunc.,2017AI98576,Machine Learning
1962,2020-01-08 20:58:10,image_upload,,1Q9mS81ArpRyiePK9TvvNiwujN5K2sAfAo,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2018NK19080,Data Mining
1963,2020-02-15 06:56:54,video_upload,,1H4L1B3ZL9MLveCGhxgjUc7HCgFKYbJF4r,Vivamus vel nulla eget eros elementum pellentesque.,2014OY10991,Data Visualization
1964,2020-10-29 14:05:33,image_upload,,1NETRt7uHz1oRvh3rN6h5kLV3m7LJQSsQw,Vivamus vestibulum sagittis sapien.,2016OE92539,Data Mining
1965,2020-11-20 21:02:40,live_chat,student_message,1636qkupzbSGsgPnBJVRf4P3EcD3nPcwgf,Duis consequat dui nec nisi volutpat eleifend.,2012IT63311,Data Mining
1966,2020-04-30 09:28:02,image_upload,,16H4w2samkfR4WajbxRtzKdr8Veahpx36s,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",2013UF43654,Big Data Systems
1967,2020-05-09 02:58:15,video_upload,,1NLdou9iAU4Gq68FZd3M4jheopdR1rF7Tv,Proin risus.,2011MJ22988,Big Data Systems
1968,2020-07-01 06:45:38,video_upload,,12hGGSBQVR1bM1Z6HnGeVhLwzrrRZkFMbX,In hac habitasse platea dictumst.,2017AR47478,Big Data Systems
1969,2019-12-20 11:13:45,image_upload,,1P4kSQXTrH9Mef3Yny1Zc6CE7QUUatz7sd,Etiam vel augue.,2019VW86699,Big Data Systems
1970,2020-12-11 07:42:51,live_chat,student_message,13GM75AvvLKecqX6iHWasuqCnuWL79gwgy,Vivamus in felis eu sapien cursus vestibulum.,2019VG58620,Machine Learning
1971,2020-12-05 07:34:29,live_chat,proctor_message,1DzgiSJR8HvU3VJMJWaisbFK4dkFN64KfN,In sagittis dui vel nisl.,2013UV86724,Deep Learning
1972,2020-01-26 16:18:11,live_chat,proctor_message,14KcYVxqovdWuZ8d1fCuJrbrBzL6jnS5Lo,Maecenas ut massa quis augue luctus tincidunt.,2017ZW56906,Data Mining
1973,2020-02-26 16:36:39,video_upload,,1mhUmGSnEgHwu5J69g8u8qq5QWrFZTjEM,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2018RX21808,Data Visualization
1974,2020-04-14 14:55:59,live_chat,student_message,1CuNatqLtLHfvRqHypURtZ3GVRsY88jrST,Curabitur in libero ut massa volutpat convallis.,2010QB05493,Deep Learning
1975,2020-05-16 13:48:41,video_upload,,1BoS5DxbYgwpUaggEKvnhVYypCcoQcKMk,Pellentesque at nulla.,2010PD68653,Deep Learning
1976,2020-09-24 16:54:41,live_chat,student_message,1C4xEnNcNAVWtGn5dn9eMYB2LiUARX1ada,Curabitur gravida nisi at nibh.,2014NC85153,Data Mining
1977,2020-10-01 18:54:27,video_upload,,18iVUYkJorVFHciKjQo1HCjZv8qddsdSqf,Praesent blandit lacinia erat.,2017OK40448,Data Mining
1978,2019-12-18 09:10:53,video_upload,,1G22k3sz2XVLJmbtpVBewgoAKTvFmWV7oA,Suspendisse potenti.,2012IB52667,Data Visualization
1979,2020-09-11 11:25:19,live_chat,proctor_message,1DwAyBkrXgu8eEEXvYfjPvzeJohiGxrZ9Y,Quisque id justo sit amet sapien dignissim vestibulum.,2019VP92413,Deep Learning
1980,2020-08-22 04:25:09,live_chat,proctor_message,1Psax33Ha6nmmmouCU2Jwe57ahozTbcYsB,In eleifend quam a odio.,2015BS30668,Data Visualization
1981,2020-05-12 13:33:59,video_upload,,1L9q71pjiGX1kMVeQiFHihtLd2KrV4F7Jm,In hac habitasse platea dictumst.,2013OM14688,Data Mining
1982,2020-07-30 01:38:11,live_chat,student_message,1HnZvJPmGDafjYj46TrAUMtxYeoGpNfF2Z,Etiam faucibus cursus urna.,2014CP77068,Deep Learning
1983,2020-01-21 07:41:48,live_chat,student_message,121vcuVSPMynkSVbWbZbr82iNk77areJ6C,Nullam sit amet turpis elementum ligula vehicula consequat.,2014LM19830,Data Visualization
1984,2020-05-07 09:40:18,live_chat,proctor_message,14JkApwA1iQmPi9A8QAYMrWVnKcfrrfsE6,Nam dui.,2019ND36169,Big Data Systems
1985,2020-10-27 13:54:06,image_upload,,175DZH8dHydecDAa8Ei3W4KNP1w3QEUz2o,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2016KW43879,Data Mining
1986,2020-12-10 16:01:26,image_upload,,1Mgf82ninr6cYQSQTSNQBJ9fS3C2oZGF73,Morbi a ipsum.,2011VS66955,Machine Learning
1987,2020-10-24 19:55:40,live_chat,proctor_message,1DMXxEj19XqQAjZgXYetW5HJvcZSHLyx8X,In blandit ultrices enim.,2015QB10838,Data Mining
1988,2020-04-12 13:46:40,live_chat,proctor_message,1PvhynuLTCPkGz8SdooTYHouzTzW1JEW6i,Vivamus vestibulum sagittis sapien.,2018QT65315,Data Mining
1989,2020-07-22 09:00:01,live_chat,proctor_message,14Yswd2u9sSBGEtATJERwNbmixNPDf5gB7,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2014BR37741,Data Visualization
1990,2020-06-16 00:17:09,live_chat,student_message,1BRAcwyZNNeuLHV45FqaboZf8WsXCEieWs,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2011DA24365,Big Data Systems
1991,2020-10-24 23:15:25,video_upload,,1Jvgv7srxnQhvvepABgX6av3zqkDbHWCgR,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2011MT99735,Data Mining
1992,2020-02-14 03:05:13,image_upload,,1Ccdvq9Yop6Pi4JMkVkAxhggkYZjZeUXS7,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2012YJ56811,Data Visualization
1993,2020-08-13 09:09:00,image_upload,,1AHz4rd7R7QSgdH89MPuXsb6CfobisD8wM,Ut tellus.,2013OX25864,Data Visualization
1994,2020-01-28 17:48:08,live_chat,proctor_message,1Lj8LGy9L2zkNJnzQVooBkrV3uusPruBTJ,Donec ut dolor.,2018TC59657,Data Mining
1995,2020-03-08 01:27:27,video_upload,,1FQZPLsxiWJUPY6BGcD6ugeo15i5pDSo6f,Quisque id justo sit amet sapien dignissim vestibulum.,2014UV06627,Data Visualization
1996,2020-08-10 02:50:01,video_upload,,1LMN3vkx66yCuG6X32gSk71ka3aYc2LnCg,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2017XL71859,Machine Learning
1997,2020-03-06 09:30:38,live_chat,proctor_message,1MkbeL5XfH7Jog7g9p1rxJSoqWTm33YvGe,Curabitur gravida nisi at nibh.,2012CV61656,Data Visualization
1998,2020-01-13 18:29:27,video_upload,,1HL9KU2R8KJ45C8mh8Td1bWoSVRBz7nXZr,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2018LD34597,Machine Learning
1999,2020-11-21 02:15:41,live_chat,student_message,1HeC5ab9UsQVrB8S9YdsBGVdKWZkbvoTzB,Vivamus vestibulum sagittis sapien.,2011HF46707,Deep Learning
2000,2020-07-04 05:28:18,live_chat,student_message,16a6iPfUVEWret7TubrDNENaafSCVA155k,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2011YO76909,Data Mining
